CMDLINE C:\Users\sebas\Anaconda3\python.exe combined_test.py
MEM 132.652344 1521115554.7901
MEM 132.652344 1521115554.8915
MEM 132.652344 1521115554.9918
MEM 132.652344 1521115555.0922
MEM 132.652344 1521115555.1923
MEM 132.652344 1521115555.2925
MEM 132.652344 1521115555.3930
MEM 132.652344 1521115555.4937
MEM 132.652344 1521115555.5950
MEM 132.652344 1521115555.6958
MEM 132.652344 1521115555.7962
MEM 132.652344 1521115555.8972
MEM 132.652344 1521115555.9974
MEM 132.652344 1521115556.0983
MEM 132.652344 1521115556.1984
MEM 132.652344 1521115556.2996
MEM 132.652344 1521115556.4004
MEM 132.652344 1521115556.5005
MEM 132.652344 1521115556.6015
MEM 132.652344 1521115556.7018
MEM 132.652344 1521115556.8022
MEM 132.652344 1521115556.9026
MEM 132.652344 1521115557.0030
MEM 132.652344 1521115557.1034
MEM 132.652344 1521115557.2036
MEM 132.652344 1521115557.3040
MEM 132.652344 1521115557.4043
MEM 132.652344 1521115557.5044
MEM 132.652344 1521115557.6047
MEM 132.652344 1521115557.7049
MEM 132.652344 1521115557.8054
MEM 132.652344 1521115557.9065
MEM 132.652344 1521115558.0068
MEM 132.652344 1521115558.1077
MEM 132.652344 1521115558.2080
MEM 132.652344 1521115558.3087
MEM 132.652344 1521115558.4094
MEM 132.652344 1521115558.5096
MEM 132.652344 1521115558.6101
MEM 132.652344 1521115558.7112
MEM 132.652344 1521115558.8113
MEM 132.652344 1521115558.9120
MEM 132.652344 1521115559.0130
MEM 132.652344 1521115559.1132
MEM 132.652344 1521115559.2137
MEM 132.652344 1521115559.3144
MEM 132.652344 1521115559.4148
MEM 132.652344 1521115559.5161
MEM 132.652344 1521115559.6166
MEM 132.652344 1521115559.7171
MEM 132.652344 1521115559.8174
MEM 132.652344 1521115559.9180
MEM 132.652344 1521115560.0194
MEM 132.652344 1521115560.1212
MEM 132.652344 1521115560.2219
MEM 132.652344 1521115560.3226
MEM 132.652344 1521115560.4237
MEM 132.652344 1521115560.5240
MEM 132.652344 1521115560.6250
MEM 132.652344 1521115560.7255
MEM 132.652344 1521115560.8259
MEM 132.652344 1521115560.9265
MEM 132.652344 1521115561.0273
MEM 132.652344 1521115561.1277
MEM 132.652344 1521115561.2286
MEM 132.652344 1521115561.3297
MEM 132.652344 1521115561.4302
MEM 132.652344 1521115561.5307
MEM 132.652344 1521115561.6316
MEM 132.652344 1521115561.7317
MEM 132.652344 1521115561.8324
MEM 132.652344 1521115561.9328
MEM 132.652344 1521115562.0330
MEM 132.652344 1521115562.1340
MEM 132.652344 1521115562.2342
MEM 132.652344 1521115562.3353
MEM 132.652344 1521115562.4357
MEM 132.652344 1521115562.5359
MEM 132.652344 1521115562.6363
MEM 132.652344 1521115562.7363
MEM 132.652344 1521115562.8369
MEM 132.652344 1521115562.9376
MEM 132.652344 1521115563.0380
MEM 132.652344 1521115563.1383
MEM 132.652344 1521115563.2386
MEM 132.652344 1521115563.3390
MEM 132.652344 1521115563.4393
MEM 132.652344 1521115563.5398
MEM 132.652344 1521115563.6405
MEM 132.652344 1521115563.7410
MEM 132.652344 1521115563.8415
MEM 132.652344 1521115563.9425
MEM 132.652344 1521115564.0431
MEM 132.652344 1521115564.1431
MEM 132.652344 1521115564.2440
MEM 132.652344 1521115564.3451
MEM 132.652344 1521115564.4457
MEM 132.652344 1521115564.5460
MEM 132.652344 1521115564.6472
MEM 132.652344 1521115564.7480
MEM 132.652344 1521115564.8487
MEM 132.652344 1521115564.9499
MEM 132.652344 1521115565.0499
MEM 132.652344 1521115565.1503
MEM 132.652344 1521115565.2507
MEM 132.652344 1521115565.3509
MEM 132.652344 1521115565.4511
MEM 132.652344 1521115565.5512
MEM 132.652344 1521115565.6514
MEM 132.652344 1521115565.7521
MEM 132.652344 1521115565.8524
MEM 132.652344 1521115565.9527
MEM 132.652344 1521115566.0537
MEM 132.652344 1521115566.1542
MEM 132.652344 1521115566.2544
MEM 132.652344 1521115566.3545
MEM 132.652344 1521115566.4548
MEM 132.652344 1521115566.5553
MEM 132.652344 1521115566.6569
MEM 132.652344 1521115566.7572
MEM 132.652344 1521115566.8577
MEM 132.652344 1521115566.9585
MEM 132.652344 1521115567.0595
MEM 132.652344 1521115567.1601
MEM 132.652344 1521115567.2610
MEM 132.652344 1521115567.3611
MEM 132.652344 1521115567.4619
MEM 132.652344 1521115567.5623
MEM 132.652344 1521115567.6628
MEM 132.652344 1521115567.7633
MEM 132.652344 1521115567.8633
MEM 132.652344 1521115567.9638
MEM 132.652344 1521115568.0642
MEM 132.652344 1521115568.1647
MEM 132.652344 1521115568.2651
MEM 132.652344 1521115568.3654
MEM 132.652344 1521115568.4659
MEM 132.652344 1521115568.5668
MEM 132.652344 1521115568.6671
MEM 132.652344 1521115568.7673
MEM 132.652344 1521115568.8682
MEM 132.652344 1521115568.9690
MEM 132.652344 1521115569.0694
MEM 132.652344 1521115569.1698
MEM 132.652344 1521115569.2701
MEM 132.652344 1521115569.3710
MEM 132.652344 1521115569.4713
MEM 132.652344 1521115569.5717
MEM 132.652344 1521115569.6724
MEM 132.652344 1521115569.7726
MEM 132.652344 1521115569.8731
MEM 132.652344 1521115569.9735
MEM 132.652344 1521115570.0736
MEM 132.652344 1521115570.1745
MEM 132.652344 1521115570.2754
MEM 132.652344 1521115570.3761
MEM 132.652344 1521115570.4761
MEM 132.652344 1521115570.5766
MEM 132.652344 1521115570.6767
MEM 132.652344 1521115570.7771
MEM 132.652344 1521115570.8775
MEM 132.652344 1521115570.9779
MEM 132.652344 1521115571.0784
MEM 132.652344 1521115571.1785
MEM 132.652344 1521115571.2787
MEM 132.652344 1521115571.3787
MEM 132.652344 1521115571.4790
MEM 132.652344 1521115571.5791
MEM 132.652344 1521115571.6799
MEM 132.652344 1521115571.7804
MEM 132.652344 1521115571.8806
MEM 132.652344 1521115571.9812
MEM 132.652344 1521115572.0815
MEM 132.652344 1521115572.1816
MEM 132.652344 1521115572.2817
MEM 132.652344 1521115572.3826
MEM 132.652344 1521115572.4829
MEM 132.652344 1521115572.5838
MEM 132.652344 1521115572.6842
MEM 132.652344 1521115572.7845
MEM 132.652344 1521115572.8847
MEM 132.652344 1521115572.9852
MEM 132.652344 1521115573.0858
MEM 132.652344 1521115573.1865
MEM 132.652344 1521115573.2868
MEM 132.652344 1521115573.3872
MEM 132.652344 1521115573.4874
MEM 132.652344 1521115573.5884
MEM 132.652344 1521115573.6888
MEM 132.652344 1521115573.7902
MEM 132.652344 1521115573.8908
MEM 132.652344 1521115573.9910
MEM 132.652344 1521115574.0916
MEM 132.652344 1521115574.1919
MEM 132.652344 1521115574.2922
MEM 132.652344 1521115574.3928
MEM 132.652344 1521115574.4941
MEM 132.652344 1521115574.5950
MEM 132.652344 1521115574.6955
MEM 132.652344 1521115574.7961
MEM 132.652344 1521115574.8966
MEM 132.652344 1521115574.9971
MEM 132.652344 1521115575.0981
MEM 132.652344 1521115575.1983
MEM 132.652344 1521115575.2991
MEM 132.652344 1521115575.3993
MEM 132.652344 1521115575.4998
MEM 132.652344 1521115575.6005
MEM 132.652344 1521115575.7008
MEM 132.652344 1521115575.8013
MEM 132.652344 1521115575.9016
MEM 132.652344 1521115576.0019
MEM 132.652344 1521115576.1023
MEM 132.652344 1521115576.2028
MEM 132.652344 1521115576.3029
MEM 132.652344 1521115576.4031
MEM 132.652344 1521115576.5035
MEM 132.652344 1521115576.6047
MEM 132.652344 1521115576.7050
MEM 132.652344 1521115576.8059
MEM 132.652344 1521115576.9065
MEM 132.652344 1521115577.0069
MEM 132.652344 1521115577.1076
MEM 132.652344 1521115577.2077
MEM 132.652344 1521115577.3086
MEM 132.652344 1521115577.4089
MEM 132.652344 1521115577.5091
MEM 132.652344 1521115577.6097
MEM 132.652344 1521115577.7106
MEM 132.652344 1521115577.8110
MEM 132.652344 1521115577.9118
MEM 132.652344 1521115578.0127
MEM 132.652344 1521115578.1132
MEM 132.652344 1521115578.2138
MEM 132.652344 1521115578.3138
MEM 132.652344 1521115578.4142
MEM 132.652344 1521115578.5145
MEM 132.652344 1521115578.6148
MEM 132.652344 1521115578.7152
MEM 132.652344 1521115578.8162
MEM 132.652344 1521115578.9165
MEM 132.652344 1521115579.0171
MEM 132.652344 1521115579.1172
MEM 132.652344 1521115579.2174
MEM 132.652344 1521115579.3177
MEM 132.652344 1521115579.4179
MEM 132.652344 1521115579.5185
MEM 132.652344 1521115579.6189
MEM 132.652344 1521115579.7190
MEM 132.652344 1521115579.8193
MEM 132.652344 1521115579.9194
MEM 132.652344 1521115580.0195
MEM 132.652344 1521115580.1210
MEM 132.652344 1521115580.2220
MEM 132.652344 1521115580.3227
MEM 132.652344 1521115580.4235
MEM 132.652344 1521115580.5244
MEM 132.652344 1521115580.6253
MEM 132.652344 1521115580.7258
MEM 132.652344 1521115580.8266
MEM 132.652344 1521115580.9271
MEM 132.652344 1521115581.0274
MEM 132.652344 1521115581.1274
MEM 132.652344 1521115581.2288
MEM 132.652344 1521115581.3290
MEM 132.652344 1521115581.4298
MEM 132.652344 1521115581.5300
MEM 132.652344 1521115581.6305
MEM 132.652344 1521115581.7307
MEM 132.652344 1521115581.8310
MEM 132.652344 1521115581.9312
MEM 132.652344 1521115582.0318
MEM 132.652344 1521115582.1322
MEM 132.652344 1521115582.2331
MEM 132.652344 1521115582.3334
MEM 132.652344 1521115582.4336
MEM 132.652344 1521115582.5340
MEM 132.652344 1521115582.6341
MEM 132.652344 1521115582.7346
MEM 132.652344 1521115582.8352
MEM 132.652344 1521115582.9354
MEM 132.652344 1521115583.0359
MEM 132.652344 1521115583.1368
MEM 132.652344 1521115583.2369
MEM 132.652344 1521115583.3378
MEM 132.652344 1521115583.4386
MEM 132.652344 1521115583.5405
MEM 132.652344 1521115583.6412
MEM 132.652344 1521115583.7417
MEM 132.652344 1521115583.8418
MEM 132.652344 1521115583.9421
MEM 132.652344 1521115584.0422
MEM 132.652344 1521115584.1433
MEM 132.652344 1521115584.2438
MEM 132.652344 1521115584.3442
MEM 132.652344 1521115584.4449
MEM 132.652344 1521115584.5453
MEM 132.652344 1521115584.6457
MEM 132.652344 1521115584.7465
MEM 132.652344 1521115584.8468
MEM 132.652344 1521115584.9475
MEM 132.652344 1521115585.0478
MEM 132.652344 1521115585.1481
MEM 132.652344 1521115585.2492
MEM 132.652344 1521115585.3497
MEM 132.652344 1521115585.4502
MEM 132.652344 1521115585.5506
MEM 132.652344 1521115585.6509
MEM 132.652344 1521115585.7513
MEM 132.652344 1521115585.8517
MEM 132.652344 1521115585.9525
MEM 132.652344 1521115586.0531
MEM 132.652344 1521115586.1545
MEM 132.652344 1521115586.2551
MEM 132.652344 1521115586.3565
MEM 132.652344 1521115586.4569
MEM 132.652344 1521115586.5579
MEM 132.652344 1521115586.6590
MEM 132.652344 1521115586.7597
MEM 132.652344 1521115586.8603
MEM 132.652344 1521115586.9613
MEM 132.652344 1521115587.0618
MEM 132.652344 1521115587.1626
MEM 132.652344 1521115587.2630
MEM 132.652344 1521115587.3639
MEM 132.652344 1521115587.4644
MEM 132.652344 1521115587.5652
MEM 132.652344 1521115587.6653
MEM 132.652344 1521115587.7658
MEM 132.652344 1521115587.8665
MEM 132.652344 1521115587.9672
MEM 132.652344 1521115588.0672
MEM 132.652344 1521115588.1679
MEM 132.652344 1521115588.2683
MEM 132.652344 1521115588.3687
MEM 132.652344 1521115588.4690
MEM 132.652344 1521115588.5702
MEM 132.652344 1521115588.6709
MEM 132.652344 1521115588.7710
MEM 132.652344 1521115588.8714
MEM 132.652344 1521115588.9722
MEM 132.652344 1521115589.0724
MEM 132.652344 1521115589.1730
MEM 132.652344 1521115589.2739
MEM 132.652344 1521115589.3748
MEM 132.652344 1521115589.4751
MEM 132.652344 1521115589.5754
MEM 132.652344 1521115589.6759
MEM 132.652344 1521115589.7762
MEM 132.652344 1521115589.8767
MEM 132.652344 1521115589.9772
MEM 132.652344 1521115590.0777
MEM 132.652344 1521115590.1779
MEM 132.652344 1521115590.2780
MEM 132.652344 1521115590.3794
MEM 132.652344 1521115590.4798
MEM 132.652344 1521115590.5799
MEM 132.652344 1521115590.6804
MEM 132.652344 1521115590.7809
MEM 132.652344 1521115590.8819
MEM 132.652344 1521115590.9828
MEM 132.652344 1521115591.0832
MEM 132.652344 1521115591.1840
MEM 132.652344 1521115591.2840
MEM 132.652344 1521115591.3840
MEM 132.652344 1521115591.4843
MEM 132.652344 1521115591.5847
MEM 132.652344 1521115591.6853
MEM 132.652344 1521115591.7858
MEM 132.652344 1521115591.8863
MEM 132.652344 1521115591.9865
MEM 132.652344 1521115592.0872
MEM 132.652344 1521115592.1872
MEM 132.652344 1521115592.2879
MEM 132.652344 1521115592.3882
MEM 132.652344 1521115592.4887
MEM 132.652344 1521115592.5900
MEM 132.652344 1521115592.6909
MEM 132.652344 1521115592.7910
MEM 132.652344 1521115592.8913
MEM 132.652344 1521115592.9917
MEM 132.652344 1521115593.0920
MEM 132.652344 1521115593.1921
MEM 132.652344 1521115593.2924
MEM 132.652344 1521115593.3928
MEM 132.652344 1521115593.4931
MEM 132.652344 1521115593.5934
MEM 132.652344 1521115593.6938
MEM 132.652344 1521115593.7943
MEM 132.652344 1521115593.8944
MEM 132.652344 1521115593.9947
MEM 132.652344 1521115594.0952
MEM 132.652344 1521115594.1956
MEM 132.652344 1521115594.2958
MEM 132.652344 1521115594.3961
MEM 132.652344 1521115594.4962
MEM 132.652344 1521115594.5968
MEM 132.652344 1521115594.6970
MEM 132.652344 1521115594.7976
MEM 132.652344 1521115594.8987
MEM 132.652344 1521115594.9996
MEM 132.652344 1521115595.1002
MEM 132.652344 1521115595.2016
MEM 132.652344 1521115595.3020
MEM 132.652344 1521115595.4020
MEM 132.652344 1521115595.5024
MEM 132.652344 1521115595.6028
MEM 132.652344 1521115595.7029
MEM 132.652344 1521115595.8035
MEM 132.652344 1521115595.9036
MEM 132.652344 1521115596.0039
MEM 132.652344 1521115596.1043
MEM 132.652344 1521115596.2046
MEM 132.652344 1521115596.3048
MEM 132.652344 1521115596.4050
MEM 132.652344 1521115596.5057
MEM 132.652344 1521115596.6060
MEM 132.652344 1521115596.7063
MEM 132.652344 1521115596.8067
MEM 132.652344 1521115596.9074
MEM 132.652344 1521115597.0076
MEM 132.652344 1521115597.1080
MEM 132.652344 1521115597.2084
MEM 132.652344 1521115597.3089
MEM 132.652344 1521115597.4091
MEM 132.652344 1521115597.5097
MEM 132.652344 1521115597.6100
MEM 132.652344 1521115597.7107
MEM 132.652344 1521115597.8109
MEM 132.652344 1521115597.9117
MEM 132.652344 1521115598.0120
MEM 132.652344 1521115598.1120
MEM 132.652344 1521115598.2124
MEM 132.652344 1521115598.3128
MEM 132.652344 1521115598.4133
MEM 132.652344 1521115598.5138
MEM 132.652344 1521115598.6144
MEM 132.652344 1521115598.7148
MEM 132.652344 1521115598.8153
MEM 132.652344 1521115598.9162
MEM 132.652344 1521115599.0176
MEM 132.652344 1521115599.1189
MEM 132.652344 1521115599.2200
MEM 132.652344 1521115599.3203
MEM 132.652344 1521115599.4204
MEM 132.652344 1521115599.5211
MEM 132.652344 1521115599.6211
MEM 132.652344 1521115599.7213
MEM 132.652344 1521115599.8217
MEM 132.652344 1521115599.9219
MEM 132.652344 1521115600.0223
MEM 132.652344 1521115600.1224
MEM 132.652344 1521115600.2231
MEM 132.652344 1521115600.3239
MEM 132.652344 1521115600.4248
MEM 132.652344 1521115600.5252
MEM 132.652344 1521115600.6256
MEM 132.652344 1521115600.7261
MEM 132.652344 1521115600.8271
MEM 132.652344 1521115600.9281
MEM 132.652344 1521115601.0285
MEM 132.652344 1521115601.1296
MEM 132.652344 1521115601.2303
MEM 132.652344 1521115601.3309
MEM 132.652344 1521115601.4329
MEM 132.652344 1521115601.5342
MEM 132.652344 1521115601.6346
MEM 132.652344 1521115601.7356
MEM 132.652344 1521115601.8358
MEM 132.652344 1521115601.9360
MEM 132.652344 1521115602.0361
MEM 132.652344 1521115602.1362
MEM 132.652344 1521115602.2365
MEM 132.652344 1521115602.3370
MEM 132.652344 1521115602.4373
MEM 132.652344 1521115602.5376
MEM 132.652344 1521115602.6378
MEM 132.652344 1521115602.7380
MEM 132.652344 1521115602.8382
MEM 132.652344 1521115602.9390
MEM 132.652344 1521115603.0392
MEM 132.652344 1521115603.1393
MEM 132.652344 1521115603.2395
MEM 132.652344 1521115603.3395
MEM 132.652344 1521115603.4406
MEM 132.652344 1521115603.5410
MEM 132.652344 1521115603.6420
MEM 132.652344 1521115603.7428
MEM 132.652344 1521115603.8433
MEM 132.652344 1521115603.9437
MEM 132.652344 1521115604.0441
MEM 132.652344 1521115604.1443
MEM 132.652344 1521115604.2449
MEM 132.652344 1521115604.3454
MEM 132.652344 1521115604.4461
MEM 132.652344 1521115604.5462
MEM 132.652344 1521115604.6467
MEM 132.652344 1521115604.7479
MEM 132.652344 1521115604.8489
MEM 132.652344 1521115604.9493
MEM 132.652344 1521115605.0502
MEM 132.652344 1521115605.1516
MEM 132.652344 1521115605.2517
MEM 132.652344 1521115605.3519
MEM 132.652344 1521115605.4534
MEM 132.652344 1521115605.5546
MEM 132.652344 1521115605.6551
MEM 132.652344 1521115605.7564
MEM 132.652344 1521115605.8567
MEM 132.652344 1521115605.9567
MEM 132.652344 1521115606.0576
MEM 132.652344 1521115606.1580
MEM 132.652344 1521115606.2595
MEM 132.652344 1521115606.3597
MEM 132.652344 1521115606.4606
MEM 132.652344 1521115606.5610
MEM 132.652344 1521115606.6620
MEM 132.652344 1521115606.7629
MEM 132.652344 1521115606.8638
MEM 132.652344 1521115606.9641
MEM 132.652344 1521115607.0649
MEM 132.652344 1521115607.1650
MEM 132.652344 1521115607.2654
MEM 132.652344 1521115607.3665
MEM 132.652344 1521115607.4666
MEM 132.652344 1521115607.5671
MEM 132.652344 1521115607.6676
MEM 132.652344 1521115607.7684
MEM 132.652344 1521115607.8690
MEM 132.652344 1521115607.9692
MEM 132.652344 1521115608.0701
MEM 132.652344 1521115608.1709
MEM 132.652344 1521115608.2710
MEM 132.652344 1521115608.3713
MEM 132.652344 1521115608.4720
MEM 132.652344 1521115608.5725
MEM 132.652344 1521115608.6734
MEM 132.652344 1521115608.7738
MEM 132.652344 1521115608.8742
MEM 132.652344 1521115608.9752
MEM 132.652344 1521115609.0760
MEM 132.652344 1521115609.1763
MEM 132.652344 1521115609.2768
MEM 132.652344 1521115609.3771
MEM 132.652344 1521115609.4776
MEM 132.652344 1521115609.5781
MEM 132.652344 1521115609.6783
MEM 132.652344 1521115609.7792
MEM 132.652344 1521115609.8794
MEM 132.652344 1521115609.9815
MEM 132.652344 1521115610.0821
MEM 132.652344 1521115610.1825
MEM 132.652344 1521115610.2828
MEM 132.652344 1521115610.3838
MEM 132.652344 1521115610.4847
MEM 132.652344 1521115610.5857
MEM 132.652344 1521115610.6857
MEM 132.652344 1521115610.7860
MEM 132.652344 1521115610.8862
MEM 132.652344 1521115610.9863
MEM 132.652344 1521115611.0868
MEM 132.652344 1521115611.1868
MEM 132.652344 1521115611.2869
MEM 132.652344 1521115611.3877
MEM 132.652344 1521115611.4878
MEM 132.652344 1521115611.5887
MEM 132.652344 1521115611.6893
MEM 132.652344 1521115611.7893
MEM 132.652344 1521115611.8893
MEM 132.652344 1521115611.9898
MEM 132.652344 1521115612.0902
MEM 132.652344 1521115612.1910
MEM 132.652344 1521115612.2912
MEM 132.652344 1521115612.3912
MEM 132.652344 1521115612.4913
MEM 132.652344 1521115612.5913
MEM 132.652344 1521115612.6914
MEM 132.652344 1521115612.7917
MEM 132.652344 1521115612.8922
MEM 132.652344 1521115612.9926
MEM 132.652344 1521115613.0931
MEM 132.652344 1521115613.1932
MEM 132.652344 1521115613.2934
MEM 132.652344 1521115613.3937
MEM 132.652344 1521115613.4942
MEM 132.652344 1521115613.5947
MEM 132.652344 1521115613.6949
MEM 132.652344 1521115613.7950
MEM 132.652344 1521115613.8963
MEM 132.652344 1521115614.0050
MEM 132.652344 1521115614.1053
MEM 132.652344 1521115614.2066
MEM 132.652344 1521115614.3069
MEM 132.652344 1521115614.4071
MEM 132.652344 1521115614.5076
MEM 132.652344 1521115614.6084
MEM 132.652344 1521115614.7091
MEM 132.652344 1521115614.8091
MEM 132.652344 1521115614.9099
MEM 132.652344 1521115615.0103
MEM 132.652344 1521115615.1108
MEM 132.652344 1521115615.2108
MEM 132.652344 1521115615.3111
MEM 132.652344 1521115615.4116
MEM 132.652344 1521115615.5118
MEM 132.652344 1521115615.6129
MEM 132.652344 1521115615.7147
MEM 132.652344 1521115615.8154
MEM 132.652344 1521115615.9154
MEM 132.652344 1521115616.0160
MEM 132.652344 1521115616.1161
MEM 132.652344 1521115616.2167
MEM 132.652344 1521115616.3169
MEM 132.652344 1521115616.4176
MEM 132.652344 1521115616.5179
MEM 132.652344 1521115616.6182
MEM 132.652344 1521115616.7185
MEM 132.652344 1521115616.8191
MEM 132.652344 1521115616.9195
MEM 132.652344 1521115617.0205
MEM 132.652344 1521115617.1206
MEM 132.652344 1521115617.2209
MEM 132.652344 1521115617.3218
MEM 132.652344 1521115617.4222
MEM 132.652344 1521115617.5228
MEM 132.652344 1521115617.6327
MEM 132.652344 1521115617.7330
MEM 132.652344 1521115617.8333
MEM 132.652344 1521115617.9336
MEM 132.652344 1521115618.0338
MEM 132.652344 1521115618.1340
MEM 132.652344 1521115618.2346
MEM 132.652344 1521115618.3346
MEM 132.652344 1521115618.4346
MEM 132.652344 1521115618.5347
MEM 132.652344 1521115618.6349
MEM 132.652344 1521115618.7352
MEM 132.652344 1521115618.8355
MEM 132.652344 1521115618.9357
MEM 132.652344 1521115619.0358
MEM 132.652344 1521115619.1358
MEM 132.652344 1521115619.2368
MEM 132.652344 1521115619.3372
MEM 132.652344 1521115619.4374
MEM 132.652344 1521115619.5377
MEM 133.109375 1521115619.6380
MEM 133.109375 1521115619.7384
MEM 133.656250 1521115619.8385
MEM 133.792969 1521115619.9392
MEM 133.792969 1521115620.0395
MEM 133.792969 1521115620.1399
MEM 133.792969 1521115620.2402
MEM 133.808594 1521115620.3412
MEM 133.808594 1521115620.4417
MEM 133.808594 1521115620.5421
MEM 133.808594 1521115620.6432
MEM 133.808594 1521115620.7438
MEM 133.835938 1521115620.8440
MEM 133.835938 1521115620.9445
MEM 133.835938 1521115621.0447
MEM 133.835938 1521115621.1454
MEM 133.835938 1521115621.2458
MEM 133.835938 1521115621.3462
MEM 133.835938 1521115621.4467
MEM 133.835938 1521115621.5467
MEM 133.835938 1521115621.6472
MEM 133.835938 1521115621.7479
MEM 133.835938 1521115621.8486
MEM 133.835938 1521115621.9494
MEM 133.835938 1521115622.0502
MEM 133.847656 1521115622.1504
MEM 133.847656 1521115622.2508
MEM 133.847656 1521115622.3508
MEM 133.847656 1521115622.4511
MEM 133.847656 1521115622.5511
MEM 133.847656 1521115622.6517
MEM 126.039062 1521115622.7517
MEM 119.957031 1521115622.8519
