CMDLINE C:\Users\sebas\Anaconda3\python.exe combined_test.py
MEM 114.964844 1521115758.6426
MEM 114.964844 1521115758.7428
MEM 114.964844 1521115758.8431
MEM 114.964844 1521115758.9434
MEM 114.964844 1521115759.0436
MEM 114.964844 1521115759.1439
MEM 114.964844 1521115759.2442
MEM 114.964844 1521115759.3444
MEM 114.964844 1521115759.4447
MEM 114.964844 1521115759.5450
MEM 114.964844 1521115759.6452
MEM 114.964844 1521115759.7455
MEM 114.964844 1521115759.8458
MEM 114.964844 1521115759.9460
MEM 114.964844 1521115760.0463
MEM 114.964844 1521115760.1466
MEM 114.964844 1521115760.2468
MEM 114.964844 1521115760.3471
MEM 114.964844 1521115760.4474
MEM 114.964844 1521115760.5476
MEM 114.964844 1521115760.6479
MEM 114.964844 1521115760.7482
MEM 114.964844 1521115760.8484
MEM 114.964844 1521115760.9487
MEM 114.964844 1521115761.0490
MEM 114.964844 1521115761.1492
MEM 114.964844 1521115761.2495
MEM 114.964844 1521115761.3498
MEM 114.964844 1521115761.4500
MEM 114.964844 1521115761.5503
MEM 118.613281 1521115761.6506
MEM 118.417969 1521115761.7508
MEM 118.453125 1521115761.8511
MEM 119.695312 1521115761.9514
MEM 118.011719 1521115762.0516
MEM 117.828125 1521115762.1519
MEM 117.734375 1521115762.2522
MEM 118.933594 1521115762.3524
MEM 119.148438 1521115762.4527
MEM 118.871094 1521115762.5530
MEM 119.628906 1521115762.6532
MEM 119.937500 1521115762.7535
MEM 119.695312 1521115762.8538
MEM 117.828125 1521115762.9540
MEM 118.441406 1521115763.0543
MEM 118.003906 1521115763.1551
MEM 117.828125 1521115763.2553
MEM 117.890625 1521115763.3556
MEM 118.824219 1521115763.4559
MEM 118.238281 1521115763.5561
MEM 118.476562 1521115763.6564
MEM 118.824219 1521115763.7567
MEM 117.703125 1521115763.8569
MEM 119.242188 1521115763.9572
MEM 122.164062 1521115764.0575
MEM 132.945312 1521115764.1577
MEM 133.777344 1521115764.2585
MEM 133.777344 1521115764.3591
MEM 133.777344 1521115764.4593
MEM 133.777344 1521115764.5598
MEM 133.777344 1521115764.6601
MEM 133.777344 1521115764.7605
MEM 133.777344 1521115764.8608
MEM 133.777344 1521115764.9613
MEM 133.777344 1521115765.0618
MEM 133.777344 1521115765.1621
MEM 133.777344 1521115765.2627
MEM 133.777344 1521115765.3628
MEM 133.777344 1521115765.4632
MEM 133.777344 1521115765.5638
MEM 133.777344 1521115765.6638
MEM 133.777344 1521115765.7638
MEM 133.777344 1521115765.8638
MEM 133.777344 1521115765.9638
MEM 133.777344 1521115766.0639
MEM 133.777344 1521115766.1640
MEM 133.832031 1521115766.2641
MEM 134.625000 1521115766.3642
MEM 134.625000 1521115766.4646
MEM 134.625000 1521115766.5653
MEM 134.625000 1521115766.6655
MEM 134.625000 1521115766.7665
MEM 134.625000 1521115766.8672
MEM 134.636719 1521115766.9674
MEM 134.648438 1521115767.0679
MEM 134.648438 1521115767.1683
MEM 134.652344 1521115767.2687
MEM 134.664062 1521115767.3693
MEM 134.664062 1521115767.4696
MEM 134.664062 1521115767.5699
MEM 134.664062 1521115767.6700
MEM 134.664062 1521115767.7704
MEM 134.664062 1521115767.8705
MEM 134.664062 1521115767.9713
MEM 134.664062 1521115768.0716
MEM 134.691406 1521115768.1724
MEM 134.691406 1521115768.2728
MEM 134.691406 1521115768.3728
MEM 134.691406 1521115768.4733
MEM 134.691406 1521115768.5737
MEM 134.691406 1521115768.6747
MEM 134.691406 1521115768.7747
MEM 134.691406 1521115768.8752
MEM 134.691406 1521115768.9761
MEM 126.890625 1521115769.0772
MEM 118.410156 1521115769.1774
